	Stk_601899	Stk_601857	Stk_601766	Stk_601699	Stk_601628	Stk_601601	Stk_601398	Stk_601328	Stk_601169	Stk_601166	Stk_601088	Stk_601006	Stk_600887	Stk_600837	Stk_600585	Stk_600549	Stk_600519	Stk_600518	Stk_600489	Stk_600383	Stk_600362	Stk_600256	Stk_600111	Stk_600050	Stk_600048	Stk_600036	Stk_600031	Stk_600030	Stk_600028	Stk_600018	Stk_600016	Stk_600015	Stk_600000
2013/5/15	4.905374	9.687664	4.459154	62.354418	17.846404	20.013762	5.018905	5.96395	11.431252	37.402562	22.814916	8.735679	605.592717	214.148267	63.418536	235.983814	1044.707183	377.868941	124.925283	88.795469	28.878777	452.83496	352.352678	5.322971	129.363822	49.359416	390.529269	59.542079	11.040914	3.160537	147.649307	19.579102	73.199762
2013/5/16	4.889238	9.756452	4.480439	63.841919	18.175471	20.369994	5.055991	6.002593	11.638387	37.926114	23.015732	8.648942	618.196318	221.997687	64.46554	239.127341	1045.726881	371.556614	124.502881	93.43591	29.24684	459.670205	355.141902	5.440932	134.954307	50.376387	395.667812	61.143455	11.124305	3.183523	152.16324	20.137973	74.372131
2013/5/17	4.953782	9.84817	4.533651	68.666245	18.405818	20.737021	5.142524	6.092761	11.716063	37.737635	23.595867	8.871981	619.642633	228.840771	66.185618	244.317815	1051.415721	370.032949	125.453285	96.696761	30.082059	468.214261	363.825703	5.470422	138.420408	50.340067	405.944898	62.065459	11.307764	3.206509	152.600072	20.231118	75.031588
2013/5/20	5.00219	9.894029	4.597505	67.902393	18.460663	20.855765	5.17961	6.157167	11.871414	38.88945	23.450833	8.896763	636.791796	232.061046	65.886474	247.534447	1046.531905	362.849956	127.987695	95.31717	30.15284	475.293622	370.21085	5.514657	136.966882	50.340067	414.937349	62.793357	11.52458	3.206509	156.09473	20.417408	76.27723
2013/5/21	5.00219	9.859635	4.61879	68.626042	18.49357	20.80179	5.191972	6.144286	11.81963	38.680029	23.495459	8.85959	600.427307	230.048374	65.923867	247.242026	1046.639242	365.244287	128.304496	96.571343	30.336872	475.781854	366.507464	5.470422	137.74955	49.286776	418.363044	62.113985	11.424511	3.17203	155.221065	20.268376	75.764319
2013/5/22	4.986054	9.836706	4.586863	68.063204	18.49357	20.80179	5.142525	6.170048	11.845522	39.224523	23.506615	8.73568	587.617089	229.243305	66.896085	252.140079	1070.521637	360.237959	127.882094	97.825516	30.619997	469.923073	369.316929	5.514657	138.644028	50.812233	416.650196	62.356618	11.374477	3.240987	154.929843	20.398779	75.910865
2013/5/23	4.937646	9.756453	4.501724	65.93246	18.120627	20.272839	5.142525	6.092761	11.586603	38.407782	23.194235	8.673725	583.278144	224.211626	64.727291	242.417078	1086.461123	386.575598	127.142891	98.57802	29.770621	466.505451	359.483802	5.396696	136.966882	49.105174	407.657746	60.949348	11.25773	3.286958	151.580796	20.00757	74.372131
2013/5/24	4.969918	9.790847	4.576221	66.37469	18.131596	20.272839	5.142525	6.118523	11.69017	38.596261	23.283487	8.648943	568.814995	226.425565	63.979431	246.437868	1078.357209	388.752262	127.776493	97.574681	29.954653	489.69646	365.358138	5.426186	137.078692	49.068854	406.37311	61.531667	11.174339	3.332929	151.872018	19.970312	74.738496
2013/5/27	4.937646	9.802312	4.576221	65.128406	18.098689	20.18648	5.105439	6.07988	11.638386	38.324014	23.071515	8.624161	574.393638	230.853443	63.231571	243.367447	1082.11399	403.335914	126.192487	96.822177	29.58659	502.14637	360.122317	5.588382	136.855073	48.633009	399.949931	62.405145	11.207695	3.309943	152.16324	19.82128	75.397953
2013/5/28	5.034463	9.859635	4.735857	67.661177	18.504538	20.769405	5.17961	6.182929	11.91025	39.245466	23.250018	8.710898	594.022198	241.923137	65.325579	250.312448	1084.851073	400.50625	129.888501	101.086366	30.181153	505.808108	364.59192	5.676852	141.327461	49.976864	406.801322	64.297681	11.34112	3.29845	156.385952	20.361521	77.303052
2013/5/29	5.018327	9.836706	4.714572	66.656109	18.416787	20.564302	5.204334	6.131405	11.858466	39.224524	23.183079	8.73568	591.336185	239.709198	64.951649	248.557921	1081.362633	412.477904	129.254899	101.462618	30.195309	509.469846	363.059485	5.617872	143.116416	49.432058	400.806355	63.812415	11.34112	3.309943	154.784234	20.19386	77.083233
2013/5/30	5.002191	9.790847	4.714572	66.455095	18.361942	20.369994	5.191972	6.105643	11.793736	39.098871	23.060358	8.847199	590.922952	246.753549	63.792466	246.291658	1074.707763	415.960567	131.155706	100.333862	29.968809	498.728747	357.057446	5.647362	143.451845	49.323097	393.954965	64.103574	11.257729	3.286957	153.036905	20.044828	77.229779
2013/5/31	4.969919	9.767918	4.682645	65.771649	18.252253	20.089326	5.167248	6.067	11.78079	38.826624	22.848386	8.760462	583.071359	243.734541	63.194178	243.075026	1057.802248	404.424246	129.994102	97.198429	29.728153	512.399236	353.609466	5.544147	139.426696	49.323097	395.667812	63.03599	11.241051	3.275464	152.308851	19.914425	76.716868
2013/6/3	4.986055	9.779383	4.693287	66.937528	18.120626	20.100121	5.204334	6.079881	11.741952	38.554377	22.826073	8.772853	598.722881	243.734541	63.381143	239.931499	1084.529063	410.30124	127.565293	98.703437	29.728153	503.122832	351.949328	5.558892	140.678887	50.013185	397.38066	63.03599	11.241051	3.275464	151.143965	19.951683	76.130674
2013/6/4	4.937647	9.744989	4.554936	65.048	17.97803	19.959787	5.216696	6.041238	11.651331	38.449667	22.614101	8.661334	595.592577	235.482587	62.109781	231.012656	1082.489667	408.777575	126.931691	96.069673	29.402558	505.808107	345.181072	5.440931	138.742416	49.940544	392.242117	61.822826	11.224373	3.218	149.687857	19.933054	75.356988
2013/6/5	4.937647	9.756454	4.565578	64.645973	17.999968	19.895018	5.204334	6.015476	11.483034	37.444447	22.714509	8.6985	596.636012	237.495259	61.511493	233.936867	1079.645247	408.342242	125.242084	96.445925	29.58659	501.902253	348.11824	5.440931	138.400686	48.524049	387.959998	62.502198	11.191017	3.206507	147.066863	19.728134	74.660671
2013/6/6	4.889239	9.746249	4.501724	64.16354	17.78059	19.776274	5.130163	5.95107	11.340629	36.313574	22.714509	8.68538	596.427325	235.482587	60.875812	230.939551	1082.274994	396.152921	124.608482	92.181736	29.105277	487.499416	345.181072	5.396696	133.958195	47.870282	387.103574	61.725773	11.191017	3.172028	145.610755	19.355554	73.1133
2013/6/7	4.873103	9.641451	4.3953	62.39462	17.418616	19.355273	5.154887	5.912427	11.21117	35.685311	22.52485	8.65914	579.523681	232.664847	59.080948	224.140761	1087.74373	392.887924	123.446878	88.544633	28.510714	489.208227	338.412816	5.308226	131.224354	47.833962	378.539336	58.81418	11.007558	3.183521	145.465144	19.113377	72.339614
2013/6/13	4.727878	9.443499	4.246307	59.419619	16.606917	18.621219	5.117801	5.809378	10.952252	34.449728	21.509614	8.370502	607.6395059	220.588817	55.042503	219.681339	1079.153071	386.140264	119.328462	84.155027	27.364057	480.175939	319.001968	5.219756	125.301032	47.034896	357.12874	55.077636	10.657318	3.114564	143.863426	18.610393	69.786451
2013/6/14	4.76015	9.466788	4.267592	59.218605	16.541104	18.783143	5.142525	5.770735	10.92636	34.512554	21.342267	8.304902	612.3254767	220.588817	55.005074	223.409551	1075.328842	400.723915	119.645263	84.907531	27.293275	482.128866	320.151295	5.263991	126.098402	46.614942	355.844104	55.029109	10.490537	3.149043	145.028312	18.740796	69.786451
2013/6/17	4.695606	9.466788	4.331446	58.012523	16.563042	18.923477	5.093078	5.757854	10.900468	34.198423	21.107982	8.147463	626.3833892	214.752069	54.016048	220.682348	1050.166524	413.783901	119.011661	83.277106	26.797806	477.246548	312.872227	5.234501	124.959302	46.194988	349.420925	53.961525	10.590606	3.13755	144.300258	18.684909	69.709082
2013/6/18	4.67947	9.455144	4.331446	58.334145	16.574007	18.880297	5.142525	5.744973	10.978144	34.847628	20.817915	8.108103	631.06936	217.569809	53.369377	222.598761	1062.193447	415.742899	117.850057	85.409166	26.472212	496.775819	314.021554	5.234501	126.667952	46.576765	348.564501	54.446791	10.590606	3.114564	144.882701	18.815312	70.173293
2013/6/19	4.582653	9.455144	4.299519	58.695969	16.385792	18.739963	5.130163	5.693449	10.861631	33.96806	20.55016	8.173703	654.442299	213.544466	53.787811	225.473381	1079.818154	412.913235	114.787645	85.409166	26.17493	503.122832	329.85672	5.190266	124.617571	45.736856	347.279865	54.107105	10.480527	3.080085	141.970486	18.554506	68.780659
2013/6/20	4.405156	9.327057	4.21438	55.881779	16.075791	18.394526	5.018906	5.525995	10.460307	32.690593	20.193154	8.003144	651.938056	209.116588	51.125048	217.955145	1062.692259	398.982583	108.979622	82.997912	25.15568	488.475879	315.55399	5.013325	120.85854	43.789795	340.000263	52.505729	10.07743	3.034114	135.272391	17.734829	65.144336
2013/6/21	4.324475	9.175682	4.193095	55.640563	16.352578	18.707578	4.969459	5.461589	10.421469	32.313635	20.070433	7.937544	657.781291	206.701382	51.657601	216.628397	1059.533113	397.023585	111.302831	84.520809	24.844242	489.696458	309.93506	4.9396	120.63072	44.706059	331.007813	53.62184	9.965459	3.022621	137.602163	17.660313	64.061176
2013/6/24	4.050159	8.768129	3.99089	50.615227	15.455787	17.606497	4.821112	5.191083	9.567038	29.088562	19.523769	7.648907	637.121282	186.17213	48.690523	200.265177	1028.773016	393.97626	103.6996	77.413954	22.80574	476.880126	280.052571	4.74791	108.556252	41.7282	320.302515	48.963291	9.427996	2.919184	123.914751	16.18862	58.181163
2013/6/25	3.969479	8.605109	3.99089	49.650362	15.212214	17.174701	4.895283	5.229726	9.748281	29.17233	19.546082	7.740746	673.6415	188.788603	48.88072	197.906515	1052.161779	390.711263	100.425987	75.764148	22.975615	447.878178	271.496473	4.644695	105.936321	41.690022	322.871786	48.526552	9.383207	2.873213	122.895476	16.18862	60.347483
2013/6/26	3.856526	8.511955	3.969605	48.44428	14.857927	16.699725	4.918766	5.139558	9.709443	29.130446	18.954791	7.622667	670.719883	185.367061	48.310128	200.854843	1045.954335	426.626226	99.053182	79.317575	22.607552	466.233841	274.561344	4.54148	106.050231	40.697402	320.730727	48.478025	9.181658	2.850227	120.856925	15.983701	60.115377
2013/6/27	3.856526	8.570176	3.884466	47.278401	14.868998	16.73211	5.010828	5.152439	9.929524	29.591172	18.597785	7.675147	658.407352	181.542985	49.299154	195.25302	1050.720765	424.667228	98.208379	81.601921	22.225333	473.576106	266.132949	4.57097	106.278051	41.690022	319.017879	47.750127	9.204052	2.850227	121.730479	16.132733	60.966431
2013/6/28	3.84039	8.861283	3.831254	48.082455	15.156856	17.196291	5.287015	5.242607	10.317902	30.931466	18.899009	7.793226	652.772804	188.788603	50.896812	196.800892	1066.183952	418.572568	98.102779	87.05897	22.281958	475.778786	266.516058	4.60046	112.884832	44.286104	321.58715	49.157397	9.360812	2.850227	127.068234	16.803378	64.061174
2013/7/1	3.888798	8.954437	3.852539	46.956779	15.057213	16.872444	5.300167	5.216845	10.214335	30.596393	18.854383	7.609547	705.361917	189.191137	50.059944	199.454387	1076.825285	437.944881	97.363576	87.05897	22.69249	483.855278	271.624176	4.600308	113.796112	43.446195	317.733243	49.40003	9.562361	2.907691	127.364776	16.617088	63.21012
2013/7/2	3.953342	9.140745	3.788685	46.032116	15.079356	16.850854	5.287015	5.191083	10.07193	29.905304	18.887852	7.478348	717.257074	191.203809	49.907786	198.053931	1097.110326	442.733543	98.208379	87.05897	22.621708	481.652598	265.366731	4.585372	112.429192	42.797175	311.738276	49.448557	9.495178	2.988141	125.733795	16.542572	63.055383
2013/7/3	4.00175	9.338697	3.735473	46.795968	14.924355	16.721315	5.181801	5.15244	9.838903	29.528318	18.653567	7.399629	741.464761	186.977198	49.451312	192.230983	1097.221173	459.276193	100.214787	84.393899	22.324427	462.195595	255.150495	4.660052	110.037082	43.331662	302.317614	48.380973	9.517572	2.94217	125.140711	16.169991	62.204329
2013/7/4	4.08243	9.361986	3.799327	48.363874	14.957569	16.829264	5.142346	5.242608	9.890687	29.888419	19.189076	7.557068	736.247587	191.405076	50.136022	205.572167	1089.738986	449.263537	100.848389	88.454959	23.074709	454.85333	273.284314	4.63018	113.226563	42.911708	306.599733	48.817712	9.450389	3.126056	125.733795	16.300394	62.823278
2013/7/5	4.469693	9.385275	3.788685	47.985959	14.979712	17.066752	5.194953	5.242608	9.890687	30.444939	19.211389	7.530828	734.3694045	191.203809	51.505443	210.805449	1092.510166	444.910208	102.432314	90.612397	23.14549	431.725195	284.649877	4.63018	118.580334	43.026241	305.315098	48.963292	9.383206	3.057099	125.882066	16.300394	62.745909
2013/7/8	4.285548	9.396919	3.650334	44.966153	14.370781	16.656545	5.194953	5.191084	9.605877	29.757473	18.553149	7.386509	728.734857	187.983534	50.364259	204.835085	1081.647139	451.440201	97.171115	90.104765	21.85727	392.444076	268.303899	4.540564	118.580334	42.109977	292.040528	47.750128	9.271235	2.884706	124.399356	16.00233	61.198538
2013/7/9	4.252067	9.431852	3.661263	45.379825	14.392924	16.62416	5.194953	5.229727	9.670607	29.888419	18.718908	7.452109	717.674448	188.386068	49.869746	201.223383	1064.410397	448.610537	98.459572	86.170613	21.885583	366.379034	269.836334	4.5555	115.276943	42.606287	291.612316	47.895708	9.696726	2.907692	124.547627	16.114104	61.275907
2013/7/10	4.302288	9.420208	3.792413	48.275529	14.725068	17.185495	5.168649	5.26837	9.981309	30.935987	19.216184	7.675147	715.170205	200.260831	50.934851	221.345721	1074.331223	447.086872	100.177514	91.373846	23.074709	384.367584	296.781657	4.674989	121.541994	43.21713	305.315098	49.497084	10.323766	2.965156	127.513047	16.542572	62.74591
2013/7/11	4.419471	9.478429	3.967279	50.798929	15.677215	18.232601	5.234408	5.500226	10.965199	34.045954	19.82002	8.003145	718.92657	219.985013	54.700759	231.591161	1086.136452	450.569535	106.190312	95.942538	24.745148	401.254794	326.408742	4.809414	128.946145	46.385877	325.012846	53.427735	10.413343	3.02262	140.116081	17.772087	68.548553
2013/7/12	4.285548	9.45514	4.043783	48.482365	15.145784	17.736035	5.208104	5.350096	10.460308	32.96565	19.239864	7.924426	740.21264	212.538128	54.244285	220.461223	1046.453148	455.14053	102.539684	92.642927	23.697584	389.50717	316.064803	4.764606	124.275834	44.36246	311.738276	51.146987	10.278977	2.965156	135.074868	17.157329	65.685916
2013/7/15	4.268808	9.431851	4.131216	48.689201	15.26757	17.72524	5.1818	5.445633	10.525038	33.587643	19.228024	7.950666	769.846188	220.991349	53.559575	220.534931	1041.686718	464.500187	103.291284	92.642927	23.796678	377.392432	321.55603	4.779542	124.503654	44.476993	313.022912	53.185102	10.211794	2.976649	135.816223	17.455394	66.227496
2013/7/16	4.285548	9.303764	4.20772	49.268342	15.234356	17.962728	5.194952	5.445633	10.628605	33.620379	19.168824	7.858827	762.124771	222.601486	53.027022	219.281892	1058.3138	472.336179	101.895456	91.75457	23.640959	381.430678	319.768189	4.764606	125.414934	44.400638	313.022912	53.233629	10.077428	2.988142	136.261036	17.567168	66.072759
2013/7/17	4.235327	9.222254	4.142145	49.309709	14.990783	18.016703	5.194952	5.39104	10.537984	33.063859	19.275383	7.727628	731.030414	217.569802	54.738798	212.353321	1035.978086	447.086872	101.358599	90.358581	23.499397	372.987073	307.764112	4.67499	125.414934	43.522551	309.169005	51.632253	9.965457	3.045606	134.036971	17.287733	65.376442
2013/7/18	4.118144	9.187321	3.989137	47.448185	14.725067	17.843984	5.168648	5.336447	10.395579	31.721663	19.062265	7.596429	731.030414	211.260481	54.320364	207.930829	1025.724718	447.739871	98.030086	87.69351	22.848209	368.581714	302.400588	4.585374	122.795003	42.682642	302.317614	50.224983	9.853486	3.045606	129.44057	17.082813	63.442228
2013/7/19	4.034442	9.338696	3.847058	45.710762	14.437209	17.660471	5.194952	5.24091	10.240228	30.674095	18.849147	7.50459	721.639501	205.358213	52.532509	198.275055	975.510929	432.50322	96.849001	83.251726	22.197021	331.870388	281.71271	4.585374	115.960402	41.690022	292.896952	49.108872	9.965457	3.011127	124.695898	16.822007	62.126962
2013/7/22	4.134885	9.408562	3.901704	46.165801	14.481495	17.930341	5.168648	5.172669	10.084874	30.44494	18.718908	7.46523	738.125771	209.632269	52.646627	203.80317	969.248061	447.957537	100.929114	83.378634	22.635865	325.0420814	291.928946	4.645118	113.682202	41.422778	296.322647	50.079403	9.965457	3.034113	124.844169	16.822007	61.508013
2013/7/23	4.235328	9.455139	4.218649	47.158614	14.780425	18.448623	5.168648	5.254558	10.275927	31.557981	19.204345	7.662029	767.133258	221.640331	54.054087	213.974901	995.35258	464.28252	102.432314	86.297521	23.343678	322.7659792	315.553992	4.74967	117.782963	42.224509	305.743309	52.699837	10.03264	3.068592	128.106131	17.287733	62.978016
2013/7/24	4.185107	9.396918	4.273295	46.165801	14.536852	17.897259	5.155496	5.172669	10.057581	30.739569	18.837308	7.662029	779.654475	217.366275	53.86389	211.98478	967.807047	467.98285	100.929114	85.66298	23.01808	320.489877	314.787774	4.704862	114.137842	41.613666	300.176555	52.360151	9.920669	3.03871	125.585524	16.859256	61.894856
2013/7/25	4.134886	9.327052	4.404445	46.289903	14.625424	18.172941	5.142344	5.172669	10.098521	30.706833	18.908348	7.950667	760.663962	220.012119	55.499587	209.626118	990.641574	460.799857	99.533286	84.520807	23.003475	318.2137748	303.549914	4.645118	114.821302	41.346422	301.46119	52.214571	9.808698	3.026604	124.547627	16.654902	62.049593
2013/7/26	4.118146	9.268831	4.371658	45.917598	14.536852	18.239105	5.142344	5.131724	10.098521	30.575887	18.825469	7.976907	762.333458	217.569801	57.211363	206.161833	969.746874	467.111893	99.8554	84.140083	22.872026	315.9376726	299.080311	4.60031	114.935212	41.002823	299.748343	51.729305	9.741515	2.966072	124.547627	16.476091	61.66275
2013/7/29	4.034444	9.175677	4.251437	45.048887	14.293279	17.798014	5.11604	5.036187	9.798295	29.888421	18.64787	7.885068	734.995466	206.782898	53.597613	202.402715	949.517257	455.467053	97.707972	80.586656	22.331627	309.109366	297.803281	4.794479	110.378811	40.048381	292.896952	50.273508	9.539966	2.929753	120.840852	15.811939	59.883273
2013/7/30	4.084665	9.373629	4.360728	45.876231	14.44828	18.139859	5.142344	5.104428	9.921115	30.019367	18.766269	7.898188	738.960518	212.481639	54.168205	208.889037	933.499834	444.261641	97.707972	82.99791	22.652946	311.312046	308.019517	4.749671	112.429191	40.773757	293.753376	51.292566	9.786303	2.941859	122.620104	16.041838	60.656959
2013/7/31	4.084665	9.408562	4.382586	46.165801	14.680781	18.018559	5.11604	5.131724	10.016642	29.659266	18.943868	7.937548	721.222127	214.109851	55.005073	205.49846	933.887799	447.777064	98.137458	86.043705	22.682156	313.514726	301.378964	4.704863	116.074312	40.468336	294.181588	51.680778	9.808697	2.966072	122.768375	16.220648	60.811696
2013/8/1	4.134886	9.408562	4.524665	47.820489	14.868996	18.33835	5.142344	5.227261	10.166755	30.346732	19.097787	8.042507	737.917084	227.949651	56.374494	208.37308	952.676402	456.785337	99.318543	89.0895	23.20795	328.56637	310.828982	4.779543	120.061163	41.499133	301.46119	53.233628	9.920668	2.990285	125.437253	16.425003	61.817487
